"asin","product_title","average_rating","review_author","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","Kalmaros","Stil: Intel Core i9 | Digital-Storage-Kapazität: 1 TB | Farbe: Space Grau","B081FX5SRY","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FX5SRY/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1,0 von 5 Sternen","Rezension aus Deutschland vom 29. Juni 2020","Rezension aus Deutschland vom 29. Juni 2020","An und für sich bin ich mit Apple-Produkten zufrieden und hatte auch, bis auf die AirPods Pro, seit 2005 keinerlei Probleme oder Ausfälle. Das MacBook Pro 16“ sollte eigentlich mein MacBook Pro 15“ Retina aus 2012 ersetzen da es das neue macOS nicht mehr erhält. Gesagt, getan, ich hatte mich sehr auf die Lieferung gefreut und auch gleich ein USB-C Dock mitbestellt. Einschalt, loslegen, so die Devise bei Apple. Ich habe bei der Ersteinrichtung, so wie schon viele Male bei anderen MacBooks oder Mac Pros eine Migration aus einem TimeMachine-Backup gewählt. Zuvor wurde brav das Update auf macOS 10.15.5 durchgeführt. Installation fertig, plötzliches Hochdrehen der Lüfter, Neustart mit Beginn der Ersteinrichtung. Gut, evtl. ein Fehler bei der Migration, dachte ich mir. Kann man ja später mit dem Migrationsassistenten auch nachholen, dachte ich mir. Also noch mal Ersteinrichtung, diesmal nur die Apple-ID eingegeben. Zacke, Lüfter laut und Neustart. Also cmd-R für eine Neuinstallation aus der Recovery-Partition. Die Installation lief zumindest durch, Anmeldung am Startbildschirm, 2 Minuten später laute Lüfter, Neustart. Ok, dann Internet-Recovery.... gleiches Ergebnis. Dann USB-Catalina-BootStick mit meinem alten MacBook Pro erstellt, mit dem Festplattendienstprogramm die SSD gelöscht, partitioniert, macOS neu installiert, und schon beim Auswählen der Spracheinstellungen laute Lüfter und Neustart. Das war’s dann, Rückgabe beantragt und heute zur Post. Einen neuen Versuch wird’s geben wenn die 16“ Late 2020 erscheinen, vorher wohl nicht mehr.","","Gleich bei der Ersteinrichtung Probleme","6","https://www.amazon.de/gp/profile/amzn1.account.AH5CVAIB6QDOWVP54HNE5DSS5TLA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R2YRUN13LYPCDA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
"B08L5VG6H9","Neues Apple iPhone 12 Pro Max (128 GB) - Gold","4,8 von 5","Amazon Kunde","Größe: 128 GB | Farbe: Silber","B08L5SHZL4","https://www.amazon.de/Neues-Apple-iPhone-Pro-128-GB/product-reviews/B08L5SHZL4/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 10. Februar 2021","Rezension aus Deutschland vom 10. Februar 2021","Ich habe mir hier auf Amazon mein erstes Iphone gegönnt. War davor Jahrelanger Android nutzer, habe aber schon länger ein Macbook Pro. Das Telefon kam pünktlich an und überzeugte von beginn an. Verpackung Top, Display Top, Akkuleistung Top, Einrichten funktionierte perfekt und in wenigen Minuten. ABER: Am 3 Tag habe ich zum ersten mal die Video funktion vom 12er Pro Max getestet und ich war geschockt. Egal ob 1080; 4k - 24-30-60 FPS das Video hat immer reuckelt. ( das Objekt in der Mitte war zwar immer Flüssig, jedoch der Hintergrund hat merklich gerucket... war bestimmt ein Probelm mit dem Bildstabilisator) Hab dann alles mit dem Apple Support abgeklärt und ausgemacht, dass ich das Gerät tauschen soll. Gesagt getan. Nun funktioniert alles Einwandfrei die Video sehen unglaublich aus und auch die Fotos!! War selber immer der Meinung das die 300€ China Handy einen ebenwürdige Konkurzenz darstellen (XiaoMi, Honor, Oppo, und Co,) Sie sind zwar Grund Solide Handys aber mit der Qualität von Apple (Hardware,Software und Support) kommen sie einfach nicht mit.","","So etwas kann man Qualität nennen","Eine","https://www.amazon.de/gp/profile/amzn1.account.AFZO6A2TWNBJJKZQVLCRRBGXUH6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=3&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R2I4190IZ1GTOA/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5VG6H9","https://www.amazon.de/dp/B08L5VG6H9/"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","Olakunmi J.","Stil: Intel Core i7 | Digital-Storage-Kapazität: 512 GB | Farbe: Space Grau","B081FW6TPQ","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2,0 von 5 Sternen","Rezension aus Deutschland vom 1. Januar 2020","Rezension aus Deutschland vom 1. Januar 2020","I have had this laptop for over a week now, it looks solid, feels solid and does its job. After about 4 days, the device became extremely unstable. While using chrome or (even SkyGo); I start to experience black screens. The Keyboard works, touch bar works and sound can be heard but display is totally blank. This device deserves a 5/5 but experiencing black screen after every other sleep, or 4 times a day is not acceptable (not at this price range). As a developer, I feel settled on this machine already but will most likely send this back for a refund/replacement but hoping for an OS update within the next two days to fix this. It is really disturbing to have to force shutdown 3 times a day.","","Solid Laptop | Although I fear it may be BROKEN","11","https://www.amazon.de/gp/profile/amzn1.account.AF6ASYHE72HO7KVIQFIKRACRPDIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/RROBWMICTZ5WJ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","Klaus B.","Stil: Intel Core i9 | Digital-Storage-Kapazität: 1 TB | Farbe: Space Grau","B081FX5SRY","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FX5SRY/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 2. August 2020","Rezension aus Deutschland vom 2. August 2020","Als User eines 10 Jahre alten iMac brauchte ich für meine Foto-Bearbeitung und die Homeoffice-Einsätze einen verlässlichen Ersatz. Der alte Mac läuft zwar noch, aber bei einem 10-Stunden-Einsatz heizt er sich ordentlich auf. Außerdem lässt die Geschwindigkeit inzwischen etwas zu wünschen übrig. Und plötzlich ohne Rechner dazustehen, wäre sehr schlecht. Nach langem Hin und Her habe ich mich trotz des kleineren Displays gegen einen neuen iMac und für ein MacBook Pro entschieden. Die lokale Flexibilität habe ich besonders im Homeoffice-Einsatz vermisst. Sollte der alte Mac ausfallen, kommt noch ein 27er Display an das MacBook, und dann ist gut. Das MacBook begeistert mich mit der gewohnt wertigen Materialanmutung und dem tollen Display. Die Geschwindigkeit ist ebenfalls top - da gibt es für mich nix zu meckern. Gespannt war ich auf die tatsächliche Batterieleistung. Nach einigen Ladezyklen kommt sie bei normaler Nutzung auf ca. 10 Stunden. Das passt für mich. Was nervt sind die fehlenden USB-3-und Ethernet-Anschlüsse, was zum Kauf entsprechender Adapter zwingt. Wusste ich aber vorher bereits. Der Preis ist natürlich schon sehr exklusiv, auch wenn ich ein Super-Angebot bei Amazon erwischt habe. Aber wenn der Rechner auch > 10 Jahre hält, relativiert sich das.","","Die Wertigkeit begeistert mich.","","https://www.amazon.de/gp/profile/amzn1.account.AECFWIRANI4NWMXITCRCMKN52YDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=5&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R21IW817JUHUQG/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","Till Weber","Stil: Intel Core i7 | Digital-Storage-Kapazität: 512 GB | Farbe: Silber","B081FZHSLZ","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FZHSLZ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 13. Dezember 2019","Rezension aus Deutschland vom 13. Dezember 2019","Ich habe mir das Macbook pro 2019 gekauft um mit Ableton einen schnelleren workflow zu haben, davor hatte ich das Macbook pro 2012 also ihr könnt euch vorstellen was das für ein technischer unterschied ist -die Hardware ist sehr wertig und hat sehr viel Stil das Design ist sehr glatt und gut verarbeitet und im gesamten stimmig, die 4 USB slots kann man mit einer USB leisten adapter vervielfältigen was ich mir noch dazu gekauft habe um mein Push 2 benutzen zu können -der Display glänzt in Aktion in allen vorstellbaren Farben -von den Lautsprechern bin ich total überzeugt die sind fast schon so gut wie meine Anlage, überhaupt nicht blechen höhen und tiefen sind klar aber nicht statisch -mit den 16 GB RAM komm ich sehr schnell an meine Ziele und arbeite effizienter es macht extrem spaß ohne ruckeln und Wartezeiten an dem gerät zu arbeiten Fazit: im Grunde genommen wirklich ein gerät das den namen high end mit Stolz tragen kann und zudem jeden Künstler oder selbstständig beflügelt in seiner Kreativität und zudem einen schnellen workflow ermöglicht der einen seine jahresziele zeitig erreichen lässt Allerdings gibt es auch 2 Kritik Punkte 1. Meine touchbar hängt sich immer auf dann muss ich das Gerät einmal zu und auf klappen dann funktioniert sie wieder aber für 2500€ darf so etwas nicht passieren 2. Das Preis Leistungs Verhältnis würde ich mal als befriedigend bezeichnen ganz klar geht da 1000€ für die Marke drauf aber wer bereit ist die auszugeben für einen wunderschönen Laptop hat viel Spaß mit den macbook pro","","Perfekter Laptop und Arbeitsmittel für einen stolzen Preis n","27","https://www.amazon.de/gp/profile/amzn1.account.AFGYBOFYOZMD4N4IJSHVWZNWR3VQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R1SAG6N6KI5JLH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","Helle I.","Farbe: Anthrazit | Konfiguration: Echo Dot","B084DWG2VQ","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4,0 von 5 Sternen","Rezension aus Deutschland vom 2. März 2021","Rezension aus Deutschland vom 2. März 2021","Den Echo Dot 4 habe ich jetzt einige Zeit in Betrieb. Gut gefällt mir die Form des neuen Dot. Der Ton ist bis ca. 70% Lautstärke sehr gut, wird darüber hinaus plärrig. Die Funktionstasten sind übersichtlich auf der Oberseite angeordnet. Den Dot gibt es in den verschiedensten Farben. Das Netzteil mit dem Zuleitungskabel, kein Usb mehr, allerdings in Weiß! Warum? Der Dot 4 kann mich nicht so gut verstehen wie der Dot 3. Ab und an muß man schon mal lauter werden. Auf dem Foto sieht man einen Sockel unter dem Dot. Das ist ein Akku von GGMM und macht den Dot 4 für ca 15 Std zum Universal- Musikgerät auch für draußen. Im großen Ganzen bin ich zufrieden mit dem Dot und kann ihn weiterempfehlen.","","Test des Amazon Echo Dot 4","41","https://www.amazon.de/gp/profile/amzn1.account.AEHZ5S7CDF6LIKYE4PHUJ3SUYI5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/RP24ILYA01NS8/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B08L5WMP9D","Neues Apple iPhone 12 Mini (256 GB) - Schwarz","4,8 von 5","Amazon Kunde","Größe: 128 GB | Farbe: Blau","B08L5VGLWM","https://www.amazon.de/Neues-Apple-iPhone-Mini-256-GB/product-reviews/B08L5VGLWM/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 15. Januar 2021","Rezension aus Deutschland vom 15. Januar 2021","Ich habe dieses iPhone benutzt zum telefonieren und zum konsumieren für Videoschnitt und alles was man halt mit dem Smartphone tut beziehungsweise mit dem iPhone halten und ich konnte das auf ganzer Linie jedem weiter empfehlen was mir gut gefällt halt das Handling von iPhone12 Mini was du mir aber dann noch missfällt ist das kein Netzteil mental Tennis und ich glaube dass das nicht der Umwelt geschuldet dass du nun nur Geldmacherei ist für das Netzteil aber an sich ist das iPhone zwölf Mini ganz ganz gut zu 100 % kann ich das weiter fair bin sehr sehr dolle zufrieden ich hätte mir aber wegen wir spielen das Netzteil ein niedrigerer Preis als ich hätte mir ein niedrigeren Preis als 827,55€ So teuer hier ist das Telefon und kommt in 128 GB Variante in der mittleren bei Mine Alles in allem ist das ein sehr sehr gutes Telefon wie gesagt auf ganzer an ihn schon fehlen wenn man an Apple Nutzer ist","","iPhone 12 Mini","Eine","https://www.amazon.de/gp/profile/amzn1.account.AF5CFRT3APXQQRLDOQ4HOWRY3PEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5WMP9D/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R14DCXIYFCYTN2/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5WMP9D","https://www.amazon.de/dp/B08L5WMP9D/"
"B08L5VG6H9","Neues Apple iPhone 12 Pro Max (128 GB) - Gold","4,8 von 5","Andreas Drescher","Größe: 128 GB | Farbe: Pazifikblau","B08L5WQDQL","https://www.amazon.de/Neues-Apple-iPhone-Pro-128-GB/product-reviews/B08L5WQDQL/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 19. April 2021","Rezension aus Deutschland vom 19. April 2021","Wie immer ein sehr gutes Produkt aus dem Hause Apple. Die Kameraqualität ist einfach Klasse. Die Lademöglichkeiten könnten noch verbessert werden.","","Gute Qualität - schönes Design - Tolles Handheld","","https://www.amazon.de/gp/profile/amzn1.account.AF2OTKYS3WGJBABXJU4UJXAIQVZA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08L5VG6H9/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=7&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R33SJ3WPE85IP6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08L5VG6H9","https://www.amazon.de/dp/B08L5VG6H9/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","vanLauch","Farbe: Weiß | Konfiguration: Echo Dot","B084J4MZK6","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084J4MZK6/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4,0 von 5 Sternen","Rezension aus Deutschland vom 27. März 2021","Rezension aus Deutschland vom 27. März 2021","Wir besitzen bereits 4 Echo Produkte und dies ist das fünfte. Die Kinder nutzen die kleinen Dots hauptsächlich zum Abspielen für Hörspiele. Nachdem die Echo Dot Generation 3 eine Zeit lang massive Probleme beim kontinuierlichen Abspielen von Hörspielen hatte, ist dies bei der Generation 4 bislang nicht der Fall. Der Sound ist für die Größe absolut in Ordnung, zu viel darf man hier nicht erwarten. Allerdings ist mir bei der Einrichtung des accountgebundenen Geräts zum 2. Mal aufgefallen, dass die Installation beim ersten Mal nicht funktioniert. Fehlermeldung ertönt, Stecker ziehen, nochmals versuchen, funktioniert. Dafür einen Stern Abzug.","","Für die Kinder Hörspiele super, kleine Schwächen bei der Einrichtung.","2","https://www.amazon.de/gp/profile/amzn1.account.AEAVOSEN4YK2KSPDEAOEHBDEDXFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R2EBON5P7OD9YZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B08N5SF4RG","Apple MacBook Pro mit Apple M1 Chip (13"", 8 GB RAM, 256 GB SSD) - Space Grau (November 2020)","4,8 von 5","Naseri","Farbe: Silber | Fassungsvermögen: 512 GB","B08N5TDTGD","https://www.amazon.de/Apple-MacBook-Pro-mit-Chip/product-reviews/B08N5TDTGD/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3,0 von 5 Sternen","Rezension aus Deutschland vom 27. März 2021","Rezension aus Deutschland vom 27. März 2021","Für diese Preis habe ich mir was Besseres gewünscht Ich meine die Akkuleistung ist auch nicht gerade das beste in dem Gerät. Nur optisch sieht gut aus aber sonst nicht so ganz zufrieden","","Unzufrieden","Eine","https://www.amazon.de/gp/profile/amzn1.account.AG2X54YRRU7ZZXHG2C3A4KGYH7MA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B08N5SF4RG/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/RX02IDNZJEYUV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B08N5SF4RG","https://www.amazon.de/dp/B08N5SF4RG/"
"B084DWG2VQ","Der neue Echo Dot (4. Generation) | Smarter Lautsprecher mit Alexa | Anthrazit","4,6 von 5","Jopiwa","Farbe: Anthrazit | Konfiguration: Echo Dot","B084DWG2VQ","https://www.amazon.de/der-neue-echo-dot-4-generation-smarter-lautsprecher-mit-alexa-anthrazit/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1,0 von 5 Sternen","Rezension aus Deutschland vom 7. November 2020","Rezension aus Deutschland vom 7. November 2020","Da ich bisher rund um Alexa gute Erfahrungen gemacht hatte, bestellte ich mir den neuen Echo Dot (4. Generation) um meine Smarthome-Einrichtungen weiter auszubauen. Nach gewohnt schneller Lieferung setzte jedoch gleich nach Erhalt des Gerätes bei mir Ernüchterung ein, weil es in der Alexa-App nicht gefunden wurde und sich somit auch einrichten ließ. Nach unzähligen Versuchen und mindestens einer Stunde vergeudeten Zeit, habe ich den Dot folgerichtig gleich am nächsten Tag wieder retourniert. Das war nix, Amazon. Scheinbar wurde hier vorschnell ein unausgereiftes Gerät im Markt eingeführt, wofür auch die alles andere als wertige Erscheinung und Haptik des Teils spricht. Und wer wie Amazon zu einem schwarzen Gerät ein weißes Netzteil und -Kabel liefert, hat scheinbar nicht nur technisch sondern auch vom optischen Geschmack ganz offensichtlich noch mächtig Nachholbedarf. Das Thema 4. Generation ist daher für mich erledigt, da ich mir jetzt ein eingebrauchtes Vorgängermodell zulegen werde; denn die funktionieren ja wenigstens ... :-)","","Unbrauchbar, da defekt!","16","https://www.amazon.de/gp/profile/amzn1.account.AEPRSQCEDQKZMHB3OW42KSRGHIHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B084DWG2VQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=2&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.de/gp/customer-reviews/R23EMX9UTNAQOC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B084DWG2VQ","https://www.amazon.de/dp/B084DWG2VQ/"
"B081FW6TPQ","Neues Apple MacBook Pro (16"", 16GB RAM, 512GB Speicherplatz) - Space Grau","4,7 von 5","M.","Stil: Intel Core i7 | Digital-Storage-Kapazität: 512 GB | Farbe: Space Grau","B081FW6TPQ","https://www.amazon.de/Neues-Apple-MacBook-Speicherplatz-Core-i7/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5,0 von 5 Sternen","Rezension aus Deutschland vom 7. Dezember 2019","Rezension aus Deutschland vom 7. Dezember 2019","Hier mal eine Rezension für diejenigen, die wie ich die starke Technik eigentlich gar nicht brauchen (und sich damit auch nicht auskennen) - und aus anderen Gründen überlegen, sich dieses High-End-Gerät anzuschaffen. Meinem MacBook Pro wird mit mir sicher etwas langweilig sein, da er seine Pferdestärken null ausfahren kann - dafür darf er mit der B-Note punkten und zeigen, dass er eine phantastische Kür hinlegt. Kurzfassung: Klare Kaufempfehlung auch für porschige Schöngeister mit Liebe zu Ästhetik, Funktion und Hoffnung auf Langlebigkeit. Ein Rechner muss bei mir dies erfüllen - und deshalb habe ich den 16-Zoller gekauft: - ALLES SEHEN: auf dem Bildschirm genug Platz, um mehrere Dokumente gleichzeitig anzuordnen und damit zu arbeiten. Außerdem groß genug, um von unterwegs ohne externen Bildschirm bequem zu arbeiten. - ALLES SCHREIBEN: Selbstverständliches sollte man nicht betonen, aber Tastaturfehler gehen einfach gar nicht. Deshalb kamen die Vorgängermodelle nicht in Frage. Die Tastatur muss angenehm zu bedienen sein auch bei langen Texten im Zehnfingersystem - und leise sein für mein eigenes Ruhebedürfnis und das anderer. - ALLES HÖREN: Ganz nebenbei - übrigens klingt Cecilia Bartoli auf dem MacBook grandios. Das liegt natürlich an ihr, aber die Lautsprecher sind schon auch spitzenmäßig, sogar bei klassischer Musik. - ALLES DABEI: 512 GB sind beim 16-Zoller das Einstiegsmodell; mehr brauche ich nicht, weniger durfte es aber auch nicht sein, denn ich will alle Daten auf einer Platte haben. Aus Prinzip, Praktikabilität (nicht mit externen Platten hantieren) und um unterwegs immer alles dabei zu haben. - ALLES LÄUFT: Ich hasse es, mich um Technik zu kümmern. Die soll laufen, sonst nichts, und das bitte lange. So war es bei meinem Apple-Vorgänger von 2011, und deshalb hoffe ich auf 7-10 Jahre Freude mit dem neuen Gerät. Im Zweifel hat Apple einen von mir schon erprobten 1A-Kundenservice, kostenlos, immer erreichbar, der sich geduldig auf den Rechner draufschaltet. Von Windows-Nutzern höre ich immer nur, wie sie an ihren Rechnern rumschrauben. Das kann und will ich einfach nicht. Ich rede mir die astronomischen Apple-Preise so zurecht, dass ich eben für ""alles läuft"" und den guten Service mehr zahle. Das spart mir Zeit und vor allem Nerven. Und das ist es mir wert. Auf 7 Jahre gerechnet, kostet mich der MacBook Pro 30 Euro im Monat. Für ein funktionierendes Gerät, das täglich mehrere Stunden im Einsatz ist - absolut okay. Ich habe lange mit der Entscheidung gerungen, weil eigentlich ein Air für mich völlig ausreichend ist. Zum Glück so lange, bis der neue 16-Zoller rauskam und damit nun hoffentlich auch das Tastaturproblem behoben ist. Ich fahre also mit einem Porsche in der Fußgängerzone, aber wenn bestimmte Kriterien einfach nur ein Porsche erfüllt, muss es eben einer sein. Apropos BILDSCHIRM UND TASTATUR: Der Bildschirm hat was von Erdbeersahne, absolut sanft, angenehm, augenfreundlich. Die Tastatur und ich gewöhnen uns noch aneinander, das ist ja normal, aber es geht flüssig und ebenso sanft, nicht zu laut, und sie macht mein Tempo mit. Extrem wichtig. Wirklich angenehm zu bedienen. Auch als Nicht-Technikerin und Nicht-Spielerin freue ich mich übrigens über die Escape-Taste und die Pfeiltasten. Man soll es nicht glauben, aber die braucht man auch in Word. Als zusätzliche Anschaffung empfehle ich übrigens Pulswärmer: Das Gerät ist - wie aber sicher alle Laptops - nichts für Frostbeulen. Nackte Arme auf kaltem Metall: unangenehm. Aber ich will nicht meckern. Mein altes Gerät, auf dem Schoß genutzt, konnte schonmal unangenehm heiß sein. Das mit dem Wärmedings kriegt Apple also offenbar gut hin. Kurzum: Klare Kaufempfehlung auch für porschige Schöngeister mit Liebe zu Ästhetik, Funktion und Hoffnung auf Langlebigkeit. Fünf astronomische Sternchen!","","Die Rezension für Nicht-Techniker","526","https://www.amazon.de/gp/profile/amzn1.account.AFVFAWWZD75T4WTSW546EEMZZZIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.de/product-reviews/B081FW6TPQ/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=1&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Apple","https://www.amazon.de/gp/customer-reviews/R27SLXZRFFRHCY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B081FW6TPQ","https://www.amazon.de/dp/B081FW6TPQ/"
